image_path,skin_tone,foundation,foundation_layer,foundation_ml,lipstick,lipstick_layer,blush,blush_layers,mascara_shade,mascara_layer,concealer,concealer_layer,longevity,risk_level,cost_of_makeup,mode,occasion,weather_type,instruction,luminance_bucket
images/._412.jpg,Medium,sand,3,3.0,coral,2,soft_blush,2,black,3,natural_concealer,1,6 hrs,medium,2787,simple,normal,normal,"Apply 3 layers (~3.0 ml) of sand foundation, 2 layer of coral, 2 layers of soft_blush blush.",0
images/._374.jpg,Medium,beige,1,4.0,nude,1,soft_blush,1,black,1,natural_concealer,1,8 hrs,low,2864,occasion,bridal,normal,"Apply 1 layers (~4.0 ml) of beige foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._599.jpg,Medium,beige,1,3.0,red,3,soft_blush,1,black,3,natural_concealer,2,12 hrs,high,2718,occasion,bridal,normal,"Apply 1 layers (~3.0 ml) of beige foundation, 3 layer of red, 1 layers of soft_blush blush.",0
images/._228.jpg,Medium,beige,1,5.0,coral,2,soft_blush,1,black,1,natural_concealer,2,12 hrs,low,2469,simple,normal,normal,"Apply 1 layers (~5.0 ml) of beige foundation, 2 layer of coral, 1 layers of soft_blush blush.",0
images/._214.jpg,Medium,beige,1,5.0,nude,2,soft_blush,2,black,1,natural_concealer,2,8 hrs,medium,2235,weather,normal,cold,"Apply 1 layers (~5.0 ml) of beige foundation, 2 layer of nude, 2 layers of soft_blush blush.",0
images/._572.jpg,Medium,beige,1,2.0,red,1,soft_blush,2,black,2,natural_concealer,2,6 hrs,medium,972,occasion,bridal,normal,"Apply 1 layers (~2.0 ml) of beige foundation, 1 layer of red, 2 layers of soft_blush blush.",0
images/._566.jpg,Medium,warm_beige,2,2.0,red,3,soft_blush,2,black,2,natural_concealer,1,10 hrs,high,1347,weather,normal,cold,"Apply 2 layers (~2.0 ml) of warm_beige foundation, 3 layer of red, 2 layers of soft_blush blush.",0
images/._200.jpg,Medium,sand,3,5.0,nude,2,soft_blush,1,black,2,natural_concealer,1,12 hrs,low,1110,occasion,office,normal,"Apply 3 layers (~5.0 ml) of sand foundation, 2 layer of nude, 1 layers of soft_blush blush.",0
images/._567.jpg,Medium,matte_sand,2,5.0,nude,2,soft_blush,2,black,3,natural_concealer,2,12 hrs,low,2524,weather,normal,hot,"Apply 2 layers (~5.0 ml) of matte_sand foundation, 2 layer of nude, 2 layers of soft_blush blush.",0
images/._201.jpg,Medium,beige,1,4.0,nude,3,soft_blush,1,black,1,natural_concealer,2,6 hrs,low,941,weather,normal,cold,"Apply 1 layers (~4.0 ml) of beige foundation, 3 layer of nude, 1 layers of soft_blush blush.",0
images/._215.jpg,Medium,warm_beige,1,4.0,coral,2,soft_blush,1,black,3,natural_concealer,1,12 hrs,low,1684,occasion,bridal,normal,"Apply 1 layers (~4.0 ml) of warm_beige foundation, 2 layer of coral, 1 layers of soft_blush blush.",0
images/._573.jpg,Medium,sand,3,4.0,nude,1,soft_blush,2,black,1,natural_concealer,1,12 hrs,low,670,occasion,office,normal,"Apply 3 layers (~4.0 ml) of sand foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._229.jpg,Medium,beige,2,4.0,nude,1,soft_blush,1,black,1,natural_concealer,1,8 hrs,medium,2715,simple,normal,normal,"Apply 2 layers (~4.0 ml) of beige foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._598.jpg,Medium,warm_beige,2,5.0,coral,1,soft_blush,2,black,1,natural_concealer,2,10 hrs,medium,833,weather,normal,humid,"Apply 2 layers (~5.0 ml) of warm_beige foundation, 1 layer of coral, 2 layers of soft_blush blush.",0
images/._413.jpg,Medium,sand,2,3.0,bold_coral,3,soft_blush,1,black,3,natural_concealer,2,12 hrs,high,715,occasion,party,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 3 layer of bold_coral, 1 layers of soft_blush blush.",0
images/._375.jpg,Medium,warm_beige,3,2.0,coral,3,soft_blush,2,black,3,natural_concealer,2,10 hrs,low,2157,simple,normal,normal,"Apply 3 layers (~2.0 ml) of warm_beige foundation, 3 layer of coral, 2 layers of soft_blush blush.",0
images/._361.jpg,Medium,sand,1,3.0,coral,1,soft_blush,2,black,1,natural_concealer,2,8 hrs,high,1745,simple,normal,normal,"Apply 1 layers (~3.0 ml) of sand foundation, 1 layer of coral, 2 layers of soft_blush blush.",0
images/._407.jpg,Medium,beige,2,4.0,coral,3,soft_blush,2,black,2,natural_concealer,1,6 hrs,medium,2246,occasion,bridal,normal,"Apply 2 layers (~4.0 ml) of beige foundation, 3 layer of coral, 2 layers of soft_blush blush.",0
images/._349.jpg,Medium,sand,3,4.0,coral,2,soft_blush,2,black,3,natural_concealer,2,10 hrs,low,1308,weather,normal,humid,"Apply 3 layers (~4.0 ml) of sand foundation, 2 layer of coral, 2 layers of soft_blush blush.",0
images/._177.jpg,Medium,sand,2,4.0,red,3,soft_blush,2,black,1,natural_concealer,2,6 hrs,medium,1524,simple,normal,normal,"Apply 2 layers (~4.0 ml) of sand foundation, 3 layer of red, 2 layers of soft_blush blush.",0
images/._611.jpg,Medium,sand,2,2.0,red,2,soft_blush,2,black,2,natural_concealer,1,6 hrs,medium,1825,occasion,daily,normal,"Apply 2 layers (~2.0 ml) of sand foundation, 2 layer of red, 2 layers of soft_blush blush.",0
images/._89.jpg,Medium,warm_beige,1,2.0,red,2,soft_blush,1,black,1,natural_concealer,1,6 hrs,medium,1926,weather,normal,humid,"Apply 1 layers (~2.0 ml) of warm_beige foundation, 2 layer of red, 1 layers of soft_blush blush.",0
images/._605.jpg,Medium,beige,2,4.0,red,1,soft_blush,2,black,1,natural_concealer,1,6 hrs,low,2024,occasion,bridal,normal,"Apply 2 layers (~4.0 ml) of beige foundation, 1 layer of red, 2 layers of soft_blush blush.",0
images/._163.jpg,Medium,sand,3,3.0,bold_nude,3,soft_blush,2,black,2,natural_concealer,1,10 hrs,high,2394,occasion,party,normal,"Apply 3 layers (~3.0 ml) of sand foundation, 3 layer of bold_nude, 2 layers of soft_blush blush.",0
images/._639.jpg,Medium,warm_beige,2,3.0,nude,1,soft_blush,1,black,1,natural_concealer,1,12 hrs,high,963,occasion,office,normal,"Apply 2 layers (~3.0 ml) of warm_beige foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._188.jpg,Medium,sand,2,3.0,nude,3,soft_blush,2,black,3,natural_concealer,2,10 hrs,high,1193,occasion,daily,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 3 layer of nude, 2 layers of soft_blush blush.",0
images/._76.jpg,Medium,sand,2,5.0,red,3,soft_blush,2,black,3,natural_concealer,2,8 hrs,high,1870,weather,normal,cold,"Apply 2 layers (~5.0 ml) of sand foundation, 3 layer of red, 2 layers of soft_blush blush.",0
images/._62.jpg,Medium,beige,3,5.0,nude,3,soft_blush,2,black,1,natural_concealer,1,10 hrs,low,1650,simple,normal,normal,"Apply 3 layers (~5.0 ml) of beige foundation, 3 layer of nude, 2 layers of soft_blush blush.",0
images/._74.jpg,Medium,matte_beige,3,5.0,nude,1,soft_blush,2,black,3,natural_concealer,1,8 hrs,high,2397,weather,normal,hot,"Apply 3 layers (~5.0 ml) of matte_beige foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._60.jpg,Medium,sand,2,4.0,red,1,soft_blush,2,black,1,natural_concealer,2,12 hrs,medium,1354,occasion,office,normal,"Apply 2 layers (~4.0 ml) of sand foundation, 1 layer of red, 2 layers of soft_blush blush.",0
images/._48.jpg,Medium,beige,1,5.0,red,3,soft_blush,2,black,2,natural_concealer,2,6 hrs,medium,2094,occasion,bridal,normal,"Apply 1 layers (~5.0 ml) of beige foundation, 3 layer of red, 2 layers of soft_blush blush.",0
images/._149.jpg,Medium,beige,2,4.0,red,2,soft_blush,1,black,2,natural_concealer,2,8 hrs,medium,1514,weather,normal,cold,"Apply 2 layers (~4.0 ml) of beige foundation, 2 layer of red, 1 layers of soft_blush blush.",0
images/._613.jpg,Medium,beige,1,3.0,coral,1,soft_blush,2,black,2,natural_concealer,1,10 hrs,medium,2106,simple,normal,normal,"Apply 1 layers (~3.0 ml) of beige foundation, 1 layer of coral, 2 layers of soft_blush blush.",0
images/._175.jpg,Medium,warm_beige,3,3.0,coral,3,soft_blush,1,black,2,natural_concealer,2,6 hrs,high,1256,simple,normal,normal,"Apply 3 layers (~3.0 ml) of warm_beige foundation, 3 layer of coral, 1 layers of soft_blush blush.",0
images/._161.jpg,Medium,sand,2,2.0,nude,1,soft_blush,2,black,2,natural_concealer,2,10 hrs,medium,1981,occasion,bridal,normal,"Apply 2 layers (~2.0 ml) of sand foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._607.jpg,Medium,warm_beige,1,5.0,coral,1,soft_blush,2,black,3,natural_concealer,2,8 hrs,high,1580,weather,normal,cold,"Apply 1 layers (~5.0 ml) of warm_beige foundation, 1 layer of coral, 2 layers of soft_blush blush.",0
images/._388.jpg,Medium,sand,2,3.0,coral,2,soft_blush,2,black,1,natural_concealer,2,8 hrs,low,2707,simple,normal,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 2 layer of coral, 2 layers of soft_blush blush.",0
images/._439.jpg,Medium,matte_beige,2,3.0,nude,3,soft_blush,1,black,1,natural_concealer,1,10 hrs,low,2649,weather,normal,hot,"Apply 2 layers (~3.0 ml) of matte_beige foundation, 3 layer of nude, 1 layers of soft_blush blush.",0
images/._377.jpg,Medium,beige,1,4.0,nude,2,soft_blush,2,black,1,natural_concealer,1,10 hrs,high,2974,weather,normal,humid,"Apply 1 layers (~4.0 ml) of beige foundation, 2 layer of nude, 2 layers of soft_blush blush.",0
images/._411.jpg,Medium,sand,1,5.0,coral,1,soft_blush,2,black,2,natural_concealer,1,12 hrs,low,619,occasion,office,normal,"Apply 1 layers (~5.0 ml) of sand foundation, 1 layer of coral, 2 layers of soft_blush blush.",0
images/._405.jpg,Medium,sand,2,4.0,red,3,soft_blush,1,black,1,natural_concealer,2,8 hrs,low,2759,weather,normal,cold,"Apply 2 layers (~4.0 ml) of sand foundation, 3 layer of red, 1 layers of soft_blush blush.",0
images/._363.jpg,Medium,sand,3,5.0,coral,2,soft_blush,2,black,1,natural_concealer,2,12 hrs,high,803,occasion,bridal,normal,"Apply 3 layers (~5.0 ml) of sand foundation, 2 layer of coral, 2 layers of soft_blush blush.",0
images/._559.jpg,Medium,warm_beige,2,2.0,red,1,soft_blush,2,black,1,natural_concealer,2,12 hrs,high,2515,simple,normal,normal,"Apply 2 layers (~2.0 ml) of warm_beige foundation, 1 layer of red, 2 layers of soft_blush blush.",0
images/._203.jpg,Medium,beige,2,4.0,coral,3,soft_blush,1,black,1,natural_concealer,2,6 hrs,medium,2482,occasion,office,normal,"Apply 2 layers (~4.0 ml) of beige foundation, 3 layer of coral, 1 layers of soft_blush blush.",0
images/._565.jpg,Medium,sand,1,4.0,nude,1,soft_blush,2,black,3,natural_concealer,1,10 hrs,high,628,weather,normal,cold,"Apply 1 layers (~4.0 ml) of sand foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._571.jpg,Medium,sand,2,5.0,red,3,soft_blush,1,black,3,natural_concealer,2,10 hrs,high,1488,weather,normal,humid,"Apply 2 layers (~5.0 ml) of sand foundation, 3 layer of red, 1 layers of soft_blush blush.",0
images/._217.jpg,Medium,sand,2,4.0,nude,1,soft_blush,2,black,2,natural_concealer,2,8 hrs,high,1344,simple,normal,normal,"Apply 2 layers (~4.0 ml) of sand foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._570.jpg,Medium,sand,3,3.0,coral,3,soft_blush,2,black,3,natural_concealer,1,8 hrs,high,2824,occasion,office,normal,"Apply 3 layers (~3.0 ml) of sand foundation, 3 layer of coral, 2 layers of soft_blush blush.",0
images/._216.jpg,Medium,beige,3,4.0,coral,1,soft_blush,2,black,1,natural_concealer,2,10 hrs,high,2168,occasion,bridal,normal,"Apply 3 layers (~4.0 ml) of beige foundation, 1 layer of coral, 2 layers of soft_blush blush.",0
images/._202.jpg,Medium,warm_beige,2,2.0,red,1,soft_blush,2,black,3,natural_concealer,2,6 hrs,low,1402,occasion,bridal,normal,"Apply 2 layers (~2.0 ml) of warm_beige foundation, 1 layer of red, 2 layers of soft_blush blush.",0
images/._564.jpg,Medium,sand,3,2.0,nude,2,soft_blush,2,black,2,natural_concealer,2,12 hrs,low,1103,weather,normal,cold,"Apply 3 layers (~2.0 ml) of sand foundation, 2 layer of nude, 2 layers of soft_blush blush.",0
images/._558.jpg,Medium,sand,3,2.0,nude,1,soft_blush,1,black,1,natural_concealer,1,10 hrs,high,2014,weather,normal,cold,"Apply 3 layers (~2.0 ml) of sand foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._404.jpg,Medium,sand,2,5.0,coral,2,soft_blush,2,black,1,natural_concealer,2,6 hrs,high,1494,simple,normal,normal,"Apply 2 layers (~5.0 ml) of sand foundation, 2 layer of coral, 2 layers of soft_blush blush.",0
images/._362.jpg,Medium,warm_beige,3,5.0,nude,1,soft_blush,2,black,3,natural_concealer,1,12 hrs,low,2864,simple,normal,normal,"Apply 3 layers (~5.0 ml) of warm_beige foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._376.jpg,Medium,warm_beige,3,3.0,bold_nude,1,soft_blush,1,black,1,natural_concealer,2,10 hrs,high,2244,occasion,party,normal,"Apply 3 layers (~3.0 ml) of warm_beige foundation, 1 layer of bold_nude, 1 layers of soft_blush blush.",0
images/._410.jpg,Medium,beige,2,3.0,nude,1,soft_blush,2,black,3,natural_concealer,2,12 hrs,high,545,simple,normal,normal,"Apply 2 layers (~3.0 ml) of beige foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._438.jpg,Medium,beige,3,4.0,bold_red,3,soft_blush,1,black,3,natural_concealer,1,6 hrs,low,535,occasion,party,normal,"Apply 3 layers (~4.0 ml) of beige foundation, 3 layer of bold_red, 1 layers of soft_blush blush.",0
images/._389.jpg,Medium,sand,1,5.0,nude,2,soft_blush,2,black,2,natural_concealer,2,6 hrs,low,2159,occasion,daily,normal,"Apply 1 layers (~5.0 ml) of sand foundation, 2 layer of nude, 2 layers of soft_blush blush.",0
images/._160.jpg,Medium,sand,1,4.0,red,2,soft_blush,1,black,3,natural_concealer,2,12 hrs,low,2441,simple,normal,normal,"Apply 1 layers (~4.0 ml) of sand foundation, 2 layer of red, 1 layers of soft_blush blush.",0
images/._606.jpg,Medium,beige,3,3.0,red,3,soft_blush,2,black,3,natural_concealer,2,8 hrs,low,2894,simple,normal,normal,"Apply 3 layers (~3.0 ml) of beige foundation, 3 layer of red, 2 layers of soft_blush blush.",0
images/._612.jpg,Medium,sand,3,4.0,bold_red,3,soft_blush,2,black,2,natural_concealer,1,8 hrs,high,2253,occasion,party,normal,"Apply 3 layers (~4.0 ml) of sand foundation, 3 layer of bold_red, 2 layers of soft_blush blush.",0
images/._174.jpg,Medium,sand,3,2.0,red,3,soft_blush,1,black,1,natural_concealer,2,8 hrs,medium,2882,occasion,daily,normal,"Apply 3 layers (~2.0 ml) of sand foundation, 3 layer of red, 1 layers of soft_blush blush.",0
images/._148.jpg,Medium,sand,3,4.0,coral,3,soft_blush,1,black,3,natural_concealer,1,10 hrs,high,2829,weather,normal,humid,"Apply 3 layers (~4.0 ml) of sand foundation, 3 layer of coral, 1 layers of soft_blush blush.",0
images/._49.jpg,Medium,sand,1,3.0,red,2,soft_blush,1,black,2,natural_concealer,1,6 hrs,low,1318,weather,normal,humid,"Apply 1 layers (~3.0 ml) of sand foundation, 2 layer of red, 1 layers of soft_blush blush.",0
images/._61.jpg,Medium,warm_beige,1,3.0,nude,3,soft_blush,1,black,1,natural_concealer,2,6 hrs,low,2347,simple,normal,normal,"Apply 1 layers (~3.0 ml) of warm_beige foundation, 3 layer of nude, 1 layers of soft_blush blush.",0
images/._75.jpg,Medium,warm_beige,3,4.0,red,3,soft_blush,1,black,3,natural_concealer,1,8 hrs,low,560,simple,normal,normal,"Apply 3 layers (~4.0 ml) of warm_beige foundation, 3 layer of red, 1 layers of soft_blush blush.",0
images/._59.jpg,Medium,beige,1,3.0,coral,3,soft_blush,1,black,3,natural_concealer,1,8 hrs,high,1834,weather,normal,humid,"Apply 1 layers (~3.0 ml) of beige foundation, 3 layer of coral, 1 layers of soft_blush blush.",0
images/._71.jpg,Medium,warm_beige,2,2.0,nude,3,soft_blush,1,black,1,natural_concealer,2,10 hrs,high,1797,occasion,office,normal,"Apply 2 layers (~2.0 ml) of warm_beige foundation, 3 layer of nude, 1 layers of soft_blush blush.",0
images/._65.jpg,Medium,sand,2,3.0,nude,3,soft_blush,2,black,3,natural_concealer,2,8 hrs,low,1665,weather,normal,humid,"Apply 2 layers (~3.0 ml) of sand foundation, 3 layer of nude, 2 layers of soft_blush blush.",0
images/._170.jpg,Medium,beige,1,2.0,nude,2,soft_blush,2,black,2,natural_concealer,2,10 hrs,high,997,weather,normal,humid,"Apply 1 layers (~2.0 ml) of beige foundation, 2 layer of nude, 2 layers of soft_blush blush.",0
images/._616.jpg,Medium,beige,1,2.0,red,1,soft_blush,1,black,3,natural_concealer,2,12 hrs,high,2405,simple,normal,normal,"Apply 1 layers (~2.0 ml) of beige foundation, 1 layer of red, 1 layers of soft_blush blush.",0
images/._602.jpg,Medium,sand,2,3.0,coral,1,soft_blush,2,black,2,natural_concealer,2,8 hrs,low,2900,occasion,office,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 1 layer of coral, 2 layers of soft_blush blush.",0
images/._164.jpg,Medium,beige,2,5.0,nude,1,soft_blush,2,black,1,natural_concealer,1,10 hrs,high,1326,simple,normal,normal,"Apply 2 layers (~5.0 ml) of beige foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._158.jpg,Medium,matte_warm_beige,1,4.0,nude,1,soft_blush,1,black,2,natural_concealer,2,10 hrs,high,2814,weather,normal,hot,"Apply 1 layers (~4.0 ml) of matte_warm_beige foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._399.jpg,Medium,beige,3,5.0,red,1,soft_blush,2,black,1,natural_concealer,1,8 hrs,medium,2921,simple,normal,normal,"Apply 3 layers (~5.0 ml) of beige foundation, 1 layer of red, 2 layers of soft_blush blush.",0
images/._414.jpg,Medium,matte_warm_beige,3,2.0,nude,1,soft_blush,1,black,2,natural_concealer,1,6 hrs,medium,1700,weather,normal,hot,"Apply 3 layers (~2.0 ml) of matte_warm_beige foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._372.jpg,Medium,sand,2,3.0,nude,2,soft_blush,1,black,3,natural_concealer,2,6 hrs,high,819,occasion,daily,normal,"Apply 2 layers (~3.0 ml) of sand foundation, 2 layer of nude, 1 layers of soft_blush blush.",0
images/._366.jpg,Medium,warm_beige,2,4.0,red,3,soft_blush,2,black,1,natural_concealer,2,12 hrs,high,2702,occasion,daily,normal,"Apply 2 layers (~4.0 ml) of warm_beige foundation, 3 layer of red, 2 layers of soft_blush blush.",0
images/._400.jpg,Medium,beige,3,5.0,nude,3,soft_blush,2,black,2,natural_concealer,1,8 hrs,high,1616,occasion,bridal,normal,"Apply 3 layers (~5.0 ml) of beige foundation, 3 layer of nude, 2 layers of soft_blush blush.",0
images/._428.jpg,Medium,matte_sand,1,3.0,nude,1,soft_blush,1,black,2,natural_concealer,2,12 hrs,low,1153,weather,normal,hot,"Apply 1 layers (~3.0 ml) of matte_sand foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._560.jpg,Medium,beige,3,3.0,nude,3,soft_blush,2,black,3,natural_concealer,1,6 hrs,low,654,simple,normal,normal,"Apply 3 layers (~3.0 ml) of beige foundation, 3 layer of nude, 2 layers of soft_blush blush.",0
images/._206.jpg,Medium,warm_beige,3,4.0,coral,1,soft_blush,1,black,2,natural_concealer,1,6 hrs,low,1262,simple,normal,normal,"Apply 3 layers (~4.0 ml) of warm_beige foundation, 1 layer of coral, 1 layers of soft_blush blush.",0
images/._212.jpg,Medium,sand,1,4.0,red,3,soft_blush,1,black,3,natural_concealer,2,12 hrs,medium,1175,simple,normal,normal,"Apply 1 layers (~4.0 ml) of sand foundation, 3 layer of red, 1 layers of soft_blush blush.",0
images/._574.jpg,Medium,matte_warm_beige,1,3.0,nude,3,soft_blush,1,black,3,natural_concealer,1,8 hrs,high,808,weather,normal,hot,"Apply 1 layers (~3.0 ml) of matte_warm_beige foundation, 3 layer of nude, 1 layers of soft_blush blush.",0
images/._548.jpg,Medium,warm_beige,1,5.0,red,1,soft_blush,1,black,2,natural_concealer,1,6 hrs,low,2108,weather,normal,humid,"Apply 1 layers (~5.0 ml) of warm_beige foundation, 1 layer of red, 1 layers of soft_blush blush.",0
images/._549.jpg,Medium,warm_beige,2,4.0,red,1,soft_blush,2,black,3,natural_concealer,1,8 hrs,medium,2003,simple,normal,normal,"Apply 2 layers (~4.0 ml) of warm_beige foundation, 1 layer of red, 2 layers of soft_blush blush.",0
images/._213.jpg,Medium,sand,3,5.0,red,2,soft_blush,2,black,1,natural_concealer,2,6 hrs,high,1861,weather,normal,humid,"Apply 3 layers (~5.0 ml) of sand foundation, 2 layer of red, 2 layers of soft_blush blush.",0
images/._575.jpg,Medium,warm_beige,2,3.0,bold_red,2,soft_blush,2,black,3,natural_concealer,1,6 hrs,medium,2537,occasion,party,normal,"Apply 2 layers (~3.0 ml) of warm_beige foundation, 2 layer of bold_red, 2 layers of soft_blush blush.",0
images/._561.jpg,Medium,beige,3,3.0,nude,1,soft_blush,2,black,3,natural_concealer,2,6 hrs,medium,1365,weather,normal,cold,"Apply 3 layers (~3.0 ml) of beige foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._207.jpg,Medium,sand,1,4.0,red,2,soft_blush,1,black,2,natural_concealer,2,6 hrs,low,2198,occasion,office,normal,"Apply 1 layers (~4.0 ml) of sand foundation, 2 layer of red, 1 layers of soft_blush blush.",0
images/._429.jpg,Medium,warm_beige,3,2.0,coral,3,soft_blush,1,black,2,natural_concealer,1,10 hrs,medium,1948,simple,normal,normal,"Apply 3 layers (~2.0 ml) of warm_beige foundation, 3 layer of coral, 1 layers of soft_blush blush.",0
images/._367.jpg,Medium,beige,1,4.0,nude,1,soft_blush,1,black,3,natural_concealer,1,10 hrs,high,2306,occasion,bridal,normal,"Apply 1 layers (~4.0 ml) of beige foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._401.jpg,Medium,beige,2,3.0,nude,2,soft_blush,1,black,3,natural_concealer,2,10 hrs,medium,1308,occasion,daily,normal,"Apply 2 layers (~3.0 ml) of beige foundation, 2 layer of nude, 1 layers of soft_blush blush.",0
images/._415.jpg,Medium,sand,1,4.0,coral,3,soft_blush,2,black,2,natural_concealer,1,12 hrs,medium,1677,weather,normal,humid,"Apply 1 layers (~4.0 ml) of sand foundation, 3 layer of coral, 2 layers of soft_blush blush.",0
images/._373.jpg,Medium,beige,2,3.0,coral,2,soft_blush,1,black,3,natural_concealer,1,6 hrs,high,1640,occasion,bridal,normal,"Apply 2 layers (~3.0 ml) of beige foundation, 2 layer of coral, 1 layers of soft_blush blush.",0
images/._398.jpg,Medium,warm_beige,3,5.0,red,2,soft_blush,1,black,3,natural_concealer,2,10 hrs,high,1782,occasion,bridal,normal,"Apply 3 layers (~5.0 ml) of warm_beige foundation, 2 layer of red, 1 layers of soft_blush blush.",0
images/._159.jpg,Medium,sand,3,4.0,nude,1,soft_blush,1,black,1,natural_concealer,2,10 hrs,medium,1902,simple,normal,normal,"Apply 3 layers (~4.0 ml) of sand foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._603.jpg,Medium,matte_beige,1,3.0,nude,3,soft_blush,2,black,1,natural_concealer,2,10 hrs,low,2227,weather,normal,hot,"Apply 1 layers (~3.0 ml) of matte_beige foundation, 3 layer of nude, 2 layers of soft_blush blush.",0
images/._165.jpg,Medium,warm_beige,2,3.0,nude,1,soft_blush,2,black,2,natural_concealer,2,10 hrs,low,2681,simple,normal,normal,"Apply 2 layers (~3.0 ml) of warm_beige foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._171.jpg,Medium,warm_beige,3,2.0,red,2,soft_blush,1,black,1,natural_concealer,2,6 hrs,low,2032,weather,normal,cold,"Apply 3 layers (~2.0 ml) of warm_beige foundation, 2 layer of red, 1 layers of soft_blush blush.",0
images/._617.jpg,Medium,matte_beige,1,3.0,nude,1,soft_blush,2,black,1,natural_concealer,1,10 hrs,high,2715,weather,normal,hot,"Apply 1 layers (~3.0 ml) of matte_beige foundation, 1 layer of nude, 2 layers of soft_blush blush.",0
images/._64.jpg,Medium,beige,2,5.0,coral,1,soft_blush,2,black,3,natural_concealer,1,6 hrs,low,2510,simple,normal,normal,"Apply 2 layers (~5.0 ml) of beige foundation, 1 layer of coral, 2 layers of soft_blush blush.",0
images/._70.jpg,Medium,warm_beige,2,5.0,coral,1,soft_blush,1,black,3,natural_concealer,2,6 hrs,medium,2596,simple,normal,normal,"Apply 2 layers (~5.0 ml) of warm_beige foundation, 1 layer of coral, 1 layers of soft_blush blush.",0
images/._58.jpg,Medium,warm_beige,2,4.0,red,2,soft_blush,1,black,1,natural_concealer,1,6 hrs,high,546,simple,normal,normal,"Apply 2 layers (~4.0 ml) of warm_beige foundation, 2 layer of red, 1 layers of soft_blush blush.",0
images/._8.jpg,Medium,beige,2,4.0,red,2,soft_blush,2,black,1,natural_concealer,1,10 hrs,high,1240,simple,normal,normal,"Apply 2 layers (~4.0 ml) of beige foundation, 2 layer of red, 2 layers of soft_blush blush.",0
images/._198.jpg,Medium,beige,1,3.0,coral,2,soft_blush,2,black,2,natural_concealer,2,12 hrs,medium,689,weather,normal,cold,"Apply 1 layers (~3.0 ml) of beige foundation, 2 layer of coral, 2 layers of soft_blush blush.",0
images/._66.jpg,Medium,beige,2,4.0,red,1,soft_blush,1,black,3,natural_concealer,1,12 hrs,low,2531,simple,normal,normal,"Apply 2 layers (~4.0 ml) of beige foundation, 1 layer of red, 1 layers of soft_blush blush.",0
images/._72.jpg,Medium,warm_beige,1,4.0,red,2,soft_blush,2,black,1,natural_concealer,2,6 hrs,high,2866,weather,normal,humid,"Apply 1 layers (~4.0 ml) of warm_beige foundation, 2 layer of red, 2 layers of soft_blush blush.",0
images/._167.jpg,Medium,sand,1,2.0,bold_coral,2,soft_blush,2,black,2,natural_concealer,1,8 hrs,high,1106,occasion,party,normal,"Apply 1 layers (~2.0 ml) of sand foundation, 2 layer of bold_coral, 2 layers of soft_blush blush.",0
images/._601.jpg,Medium,beige,2,2.0,red,2,soft_blush,2,black,2,natural_concealer,1,6 hrs,high,2023,simple,normal,normal,"Apply 2 layers (~2.0 ml) of beige foundation, 2 layer of red, 2 layers of soft_blush blush.",0
images/._99.jpg,Medium,beige,2,2.0,nude,1,soft_blush,1,black,2,natural_concealer,2,12 hrs,high,1286,weather,normal,cold,"Apply 2 layers (~2.0 ml) of beige foundation, 1 layer of nude, 1 layers of soft_blush blush.",0
images/._615.jpg,Medium,warm_beige,1,4.0,coral,1,soft_blush,2,black,3,natural_concealer,2,6 hrs,low,2431,simple,normal,normal,"Apply 1 layers (~4.0 ml) of warm_beige foundation, 1 layer of coral, 2 layers of soft_blush blush.",0
images/._173.jpg,Medium,sand,2,5.0,nude,2,soft_blush,1,black,3,natural_concealer,2,10 hrs,low,1797,occasion,bridal,normal,"Apply 2 layers (~5.0 ml) of sand foundation, 2 layer of nude, 1 layers of soft_blush blush.",0
images/._629.jpg,Medium,warm_beige,1,3.0,red,3,soft_blush,1,black,3,natural_concealer,2,12 hrs,medium,1154,simple,normal,normal,"Apply 1 layers (~3.0 ml) of warm_beige foundation, 3 layer of red, 1 layers of soft_blush blush.",0
